rating_review,review_full
5,Went there for a short time notice. I just loved the place.Nice options of drink and wine. They serve nice food as well. Mezze sampler was just amazing. Their hospitality was awesome. Special thanks to the lady Ms. Preeti who takes care of that place very well. Highly recommend place. Best of luck# Cheers.
5,"Most beautiful place, best service given to us when i came with my friends.... Mr. Rout give us outstanding service....vry familiar service.....gud atmosphere at bar...."
5,"We had a lovely time at this bar, Ram and Raut made our time here really enjoyable. They were really attentive and friendly. Great ambience, food, drink and service."
5,I have great  experience at savannah bar. Surendra was provided me very nice service .He was a familiar person.It is a fantastic place to spend the evenings....
5,Fatjar is located at kailash colony on walking distance from the metro.  This place offers best of European cusine. What to order? 1. Turkish pizza 2. Salads 3. Spicy chicken sandwich 4. Pasta  5. Coffee 6. Sticky date pudding with vanilla bean Icecream. The menu is set keeping in mind the demand of present generation.  The dishes are priced little high but worth the quality and the taste. Parking is available... Plan your visit soon!
5,"I wish there should be an option to give rating more than 5,because this restaurant in Kailash colony really deserve more than the maximum rating trip advisor allows you to put. Where should I start from, first once you enter this restaurant you will get the fragrance of fresh food and the manager here Mr deepak is so helpful and will give you the survey of the whole restaurant, I mean who takes out time in today's world but respect for that person Everything they serve is made by them in their premises only (BEST Part and even you can check their live kitchen) SO we ordered POTATO SALAD of the day, which was with onions and beans with very mild taste of their own made honey mustard sauce,ZUCCHINI & BELL PEPPERS SANDWICH, which was again with their special sauce and vegetables, FALAFEL Pita,which was too delicious specially rhe crispy falafel tikki, egg spinach and in beverages eCAFE LATTE, MANGO SMOOTHIE and they were also upto the mark.  And finally the dessert which I tried was Dates cake pie with toffee sauce and their own vanilla ice cream which was the best in town trust me or not Must try this cute restaurant with best breakfast menu as well. Just for the heads up you can also buy their packed food items, dips, pasta etc Food-10/10, Ambience & hospitality - 10/10 Place-JHAKASS"
5,Come to FatJar for an amazing Farm to table experience. This is one of the few places in Delhi that serves amazing organic and near organic food.  The owner is an amazing host and is personally involved with the operations of the cafe. The ambience is that of a Mediterranean cafe and the greens in the cafe add life to the overall ambience. Definitely worth a visit and a repeat.
5,"I recently visited this cafe with a friend. This newly opened place is located on the busiest lane of kailash colony. This is truly one of the hidden gems. They have the nicest interiors with a good indoor seating capacity, great ambience and clean open kitchen. Fatjar is a lovely place for Mediterranean, italian and middle East European cuisines. The food presentation is very catchy and mesmerising.  Coming straight to the food, we ordered Margherita pizza- it was 11 inch delicious pizza topped with mozzarella cheese balls, shredded cheese and the crust was hand tossed. Mac and cheese pasta- The classic American dish is my all time favorite. It was fully loaded with white cream, cheese sauce and elbow macaroni. The quantity of dish was good to serve 2 people. For drinks, we had cold brew coffee. Overall we had a good experience. Definitely visiting this place again."
5,So i recently visited this cafe along with my friend for lunch. Cafe has very beautiful ambience and very friendly staff. So we ordered from drinks menu: Lemon fizz 5/5: it was mint flavoured lemon drink which was very refreshing to beat the heat. Iced Latte 5/5: it was cold coffee which was brilliant in taste. From food menu we ordered: Garlic and cheese bread 4/5 : bread was loaded with cheese and garlic Truffle fries 5/5: fries were very good in quantity. it was cooked in truffle oil Fusili Alfredo veg pasta : 5/5 very creamy pasta loaded with veggies and cheese (recommended) From desserts we ordered: Sugar free Chocolate jar 10/5: it was the best chocolate jar. All in all quantity and quality both were good . Definitely be visiting again
5,"So today I visited this outlet Fat Jar in Kailash Colony with my friend . Ambience is beautiful !! Staff was courteous . Starting from drinks we ordered one iced latte and one lemon fizz with mint. Both drinks turned out to be amazing. Lemon mint had a refreshing flavour . For food we ordered one garlic and cheese bread , truffle fries , one Fusili Alfredo veg pasta and in desserts we went for sugar free chocolate jar . Garlic bread was so delicious. It had 6 pieces , all pieces were covered with a lot of cheese which tasted good. Truffle fries - I heard this for the very first time and could not resist myself from ordering it. It was delicious !! Normal fries covered with different flavour , making them perfect. Coming to pasta it was sooo amazing . Well tossed in white sauce and vegetables, the pasta was mouth watering . Ending with dessert, the chocolate jar was so tasty , we could not stop ourselves until it was finished. I would definitely recommend this place .  Food - 5/5 Staff- 5/5 Ambience-5/5  Loved this place ."
5,Cute Little 'Fat Jar'.. Solid Coffee.. Nice Ambience!Perfect corner couches to read while enjoying the cuppa or as a work space... The market place has delish range to choose from... Service was at the tops...Highly recommended!!
5,"A one of a kind place in in Delhi which is actually a cafe and a market in one. The host and owner of the cafe makes sure that every diner has a personalised experience And if you are will to look around the place he shall explain and show you around how his preparation are made at live kitchen counter. The restaurant maintains utmost level of hygiene and the kitchen is open for Inspection to all his customers Coming to the food, I couldn't control try my hand out on a number dishes pics posted Every item in the menu is unique and the taste reflects the freshness and detailing that goes into the preparation giving a wonderful output. Like the restaurant said and I agree to him now there is no one specialty, you must experience all his dishes which is surely going enrich your experience and pallet"
4,"This place is a lovely outlet situated in New Delhi. It offers amazing food and the dessert here, especially the pudding is great! The pastas are also a lovely delightful experience."
5,Really lovely food we had Mac and cheese and a spicy pasta.  Great service and lovely Host.  Highly recommend
3,"Positive: Food is good. Negative: This entire experience of having a great meal with my friend went sour because HE (I am not sure if this was the owner- a physically imposing man in white shirt) kept on intruding into our space for a good while. In the beginning it started out well, but he looked at my friend's phone when she was taking a picture of the pizza she ordered (very intrusive to look at other people’s phone). He spoke about his endeavor for a while (the being of this restaurant) and we had to give it a listen. And then when we asked for a menu after our meals, he mentioned that we should have asked for a dessert menu, in a tone, which was generously arrogant. When we wanted separate cheesecake (2 pieces) he mumbled something incoherent and nonsensical (you had pasta and then pizza, so now one cheesecake and then he lost track) and refused to serve us two pieces saying, that's what they did. We had coffee, after which we went to another restaurant and had dessert; On that front, we thought he was being plain stupid and much rude. We weren't interested in his opinions."
5,"The place is perfect for a cosy lunch with a small group. We had pizza, pasta and date pudding with ice cream. The pasta wasn't very good, but the pizza and pudding were delicious! The place reminded me of a European cafe!"
5,"The whole place just oozes a European style cafe! The food is delicious, and the decor and ambiance very comforting. The drink selection isn't very big, but it's adequate. The Pide Bread Pizza was quite delicious! The Shrimp Zoodles I won't recommend."
5,"What calls for more than food is getting an experience that will leave you in awe.  One of the best experiences so far in terms of - Service, food, ambience and by the sweetest host of this amazing cafe.  The owner himself gave us the personal hosting with every dish that we tried and to mention every dish was explained so well that it was more than we could have asked for. What we had  - Pepperoni pizza 10/10 - Falafel with hummus and pita bread 9/10 - Coffee 9/10 Overall experience- 10/10 Must visit and have a great time."
5,"I am a regular at kailash colony market but never happened to visit this bful cafe near market on the main street itself. Fat jar as its named , looked small on the outside but was a one huge beautiful space inside . Filled with customers even at the odd hours in noon , really surprised us . Me and my brother were in a total mood of trying their stuff. We ordered their barbeque pizza , as recommended by the chef himself. It was well baked and tasted so fresh. Another thing we ordered was a mixed board , which had like 5 selected breads with great toppings like bacon, caramalised onions and what not. Last we had was our favourite hummus slider with a toffee shake. The shake was a bit on the extra sweeter side but they fixed it well as i asked  The whole experience was wonderful, and we were just wondering that how we missed this place for so long"
4,"Finally had a chance to visit Fat Jar Cafe, had heard a lot about the place. Being at the main road, it obviously has a good location and is easily accessible. The Cafe is quaint and well done up with cheerful warm interiors and comfortable sitting.  The menu is interesting and offers a lot to choose from. Service is quick. Coming down to the food now, I had heard rave reviews but the food didn't ace in terms of flavour for me, or maybe i expected too much? I had a fresh Mushroom Crostini on rye bread which i loved absolutely. The housemate ricotta was fresh and each bite tasted naturally rich in flavours. Spinach Sun Dried tomato Pizza was not very appetising, considering this is my standard order, the pizza needed a lot of flavour and tweaking. Spicy Chicken Sandwich was decent. Loved the house made mustard and ketchup with it, so fresh. Zoodles with Shrimp was very well made but the dish lacked flavour for me.  Spaghetti with pork and shrimp was relish. The reason I am rating the place a 4 and not less is that the place exudes aesthetics and the menu looks great, they make most their produce in house and food is hygienically prepared too. I'll certainly be giving the food another shot to woo my taste buds."
5,"I and my wife visited dvar on November 18, 2018. We were welcomed by a very happy staff and special mention must be made for Mr. Bhupender Rawat. He was impeccable on his recommendations based on our requirements. Made sure that no extra food came by and we got the best of our times. We also met the chef. And then there was the surprise - the rasmalai cake which was simply superb! A very happy husband and wife - both of us would return satisfied. Lovely times and my best birthday ever. Lots of thanks to the staff and Mr. Rawat."
5,Wonderfull hospitality with beautiful food during on my 16th Marriage Anniversary....Thanks Dinar team
4,"Nice ambience, delicious food and friendly staff what else you need to have at this place..... Just go for it guys...."
5,"Its a really nice place if you are looking for perfect indian food...Nice ambience ,Friendly staff ..Live music makes it more soothing...All in all a good place to enjoy food.."
5,What an amazing place! Totally worth it. The ghazal singer “Dada” absolutely made our day by his amazing talent. Special thanks for the hospitaly granted by the staff especially shivam kaushik served very well. :)
5,Spent an evening at the bar and restaurant here. Delicious food and good selection of drinks and dishes in the menu. The highlight was the staff. They really enjoyed being at their jobs. Great service by Mr. Bhupendra Rawat. Excellent location and amazing evening here!
5,Very good advice and food anion shivam and bhupendra is very good gay and chef Rajendra meet me after food. Chef was very polite and energetic we will visit again thanx to everyone
5,"Fatjar, You Beauty! Finally went Out to try the much talked about Breakfast Menu at this amazing place in Kailash Colony.  Was I pleased? Simply Yes. That’s an easy way to put it. A new menu daily? What else do you want for breakfast. This place offers a new menu everyday with a wide range of offerings.  I ordered the Veg Breakfast Platter that included  - Pita with Hummus - Handful of Sliced Apples  - Chai Latte  - Green Salad  I was simply amazed by the quality and quantity of the food. It was well prepared and served within minutes, something like a perfect Breakfast!!  Do visit this place and definitely try their Breakfast Menu. Cheers!"
5,I visited so many times every time it's a great experience the buffet have so many options of food and beverage and the quality of food is amazing specially the staff is so attentive and great service by santosh Ashish and Bharat.
5,I recently visited this place called Fatjar cafe . I was surprised to see the whole vibe of the place . It was very warm and soothing ! They have a very diversified menu with best of dishes from different cuisined . My order was - •cheese and onion jam sandwhich •spagetti in marinara sauce •cold coffee  The sandwhich was made with the in house baked bread and was super light . It had a great texture of cheese and onion jam . The jam gave it a characteristic sweetness which was highly appreciated. Spagetti was such a feast ! It was perfect with parmesan shavings on top and great old marinara . Couldnt fault it !! Cold coffe was very creamy and came with a sugar syrup and some rolls to enjoy ! The place has the best of crowd and surely its a must try !!
5,"Near clean place with good service and lovely food , a hidden gem discovered by us . The owner is always around and recommends food , always has new stuff to try also . Right from Pizza to hummus to fish dishes everything is well prepared and presented beautifully . Serve wine and beer which is just perfect . Great place to go with family and friends."
5,"I want to really make some efforts to talk about this place other than it's food. They are doing something really ""serious"" with their food and business. The thought that has gone behind this place screams at you at every instance, you take a step and it will point things out and make some loud comments about the fashion of food art and it is a very dexterously planned interior. The open kitchen, the flamboyance in the open wood fire oven, the ostensible idea of one must get to know what's in their plate is all very fancy. It's a fine dine specializing in Mediterranean cuisine. To talk about my favorite dish it will be the Grilled fish which is extremely delicious, fresh, exactly golden and finely garnished and topped with cherry tomatoes, greens and fresh herbs. I also loved the Lamb Pide Flat bread It is a Turkish Pizza and is totally worthy of praises with amazingly crisp crust in the traditional tapering shape. The filling is authentic Lamb and grease, very well done, coming together. "
5,Excellent Food with Best Quality Service. Thanks for Nandulal for serving us. Definitely we will revisit...
5,Food quality is very nice.Staff is very courteous and quick service.Cleanliness hygiene decoration presentation are just perfect.
5,"Amazing ambience, delicious food by chef Rajender and great hospitality by Anoop Singh...loved the overall vibe..."
5,Best service thanks you Mr. Bhupender Rawat. And thanks to the whole team of the dvar indian. A had a wonderful dinner...
5,"I visited Dwar today , on my 65 Th birthday, with my family. It was delight to be here  Wonderful decor Wonderful music Excellant service by Shivam Kaushik . A real delight to be here. Great service by Shivam and great food by Cheff. Congrats. Would love to be here again and again.  Best wishes to Dwar team.  Dr. Anil Dhawan. "
4,"From heart warming ambience to yummy food, it's a perfect place to hangout with your friends and family. . Fatjar is located in kailash colony ( just below kailash colony metro station) and is a great choice to have some quick bites❤ . What we had here: 1)Spaghetti chicken pasta- -was creamy and really yummy. 2)Toffee milk shake- -loaded with caramel, it was really scrummy . 3)Lemon fizz(ginger/mint)- -was best among all the beverages .   4)chicken pizza- -was tangy and succulent even after long time. 5)fish and chips- -was yummy too, but salad is what they should avoid serving with it. 6)cold coffee- was good. . Overall nice experience!  Must visit atleast once, especially if u r visiting kailash colony"
5,We had a very nice diner here. We had the zoodles with schrimps and stuffed Chicken breasts. Was very well seasoned. Desserts was fantastic.
4,"FatJar Kitchen and Market is a beautiful place situated near GK 1 area (the nearest metro station is Kailash Colony ). Absolutely outstanding! A walk back in time to a simple era where the food was sourced down the road, cooked fresh and delivered with a smile!! One of the finest Cafe’s in Kailash Colony area and lives up to its name. I pass through this area frequently and this time I make it here for lunch. Their Spaghetti is always fresh and superbly cooked and presented and so does their beverages section. Great service too. You just have to do it if you are in the South Delhi! Great food, beverages was perfect, great service, excellent value. We will be back and would recommend this cafe if you are passing by. The chef was very helpful in suggesting the various options and it didn’t take long to serve. He gave me the impression that he is a professional and cared about what he sold and how it was prepared. ** COMING TO THE FOOD ITEMS WE HAD:- 1 – FISH N CHIPS:- ( One of the best fish and chips that I’ve had. I opted for fish and chips, which was quickly served piping hot. The batter was light and crisp, and the fish within was moist and flakey. It’s not cheap but the quality and freshness of the fish to justify the pricing. Fries could have been crisper, but the food was generally good. ) 2 – CHICKEN PIZZA:- ( It’s hot. It’s made fresh. They always manage to cook it all the way (I hate undercooked pizza dough!) and I finally found a pizza that I like. Their BBQ chicken pizza is really good. ) 3 – SPAGHETTI CHICKEN:- ( It’s hard for me to get past the spaghetti because it’s my absolute favorite spaghetti anywhere with crispy Garlic slices of bread. ) 4 – COLD COFFE:- ( On the average side. Nothing to like or dislike. Could be made with less ice and more coffee and milk. ) 5 – LEMON FIZZ [ WITH GINGER]:- ( Absolutely refreshing when it comes to this drink. Their In-house made drink which makes you refreshed on a hot sunny day. ) 6 – LEMON FIZZ[ WITH MINT ]:- ( A bit less refreshing as compared to the ginger one. If you have the option, go for the ginger one. ) ** ASSISTANCE PROVIDED BY TEAM ” FatJar Cafe & Maret “:- >AMBIANCE:- ( Best of ambiance, comfortable seating arrangments, Soothing atmosphere. In short- finest cafes to have a visit and spend some quality time. The decor was nice too. Always warm and cozy with a great selection of food. Good for children too! ) >SERVICE:- ( Food is served with a smile, brilliant portion sizes and just the most succulent dish on a plate. Neither the batter for the fish nor the chips were overly greasy, which in others where it is, can be off-putting and so we were very satisfied and very impressed. Awesome work was done by the management which provided by prompt and courteous service. Credit is as follows: – Mr. Yuvraj ( Head chef ) – Mr. Sunil ( Chef ) – Mr. Rinesh ( Chef ) – Mr. Govind ( Chef ) – Mr. Bablu ( Chef ) – Mr. Upen ( Service ) – Mr. Raj ( Service ) – Ms. Manpreet ( Service ) – Mr. Pawan ( Chef ) – Mr. Ranjit ( Service ) – Mr. Ajit ( Service ) – Mr. Anil ( Service ) – Mr. Pappu ( Kitchen Help ) >QUALITY OF FOOD:- ( Amazing quality served at FatJar Cafe and Market. Truly impressive work has done by the Chef Mr. Yuvraj in making delicious delicacies. FULL MARKS ) >QUANTITY OF FOOD:- ( No complaints whatsoever. You’ll get served what you had paid. ) > VALUE FOR MONEY:- ( The cost will be around 1500 for two people without taxes. So when it comes to value for money, it totally depends upon person to person. ) *PROS/CONS:- ~PROS: – Nice ambiance – Prompt service – Courteous service – Beautiful decor – Soothing atmosphere – Awesome crowd ~CONS:- – Management needs to look for talking habits – Stubbornness in the staff’s nature – Clueless arguments. ** OVERALL EXPERIENCE:- – ambiance: 5/5 – service: 5/5 – quality: 5/5 – quantity: 4.5/5 – Staff: 3/5 !! CHEERS!!"
5,"FatJar is a lovely place, very nice interiors, big open space with a wonderful menu. There are people to help you with what to order and offer their own piece of expert recommendation too"
5,"Fat Jar Cafe is a great place in Kailash Colony. It is just an amazing experience to have a dine in here. I had the cold coffee with sugar syrup which was just great. I liked the frozen yoghurt concept also in their desserts menu. It was also really great and I just loved it! For more dessert tastes, we went for Sticky date pudding which was just amazing and the best dessert of here. You must try it for sure. For the drinks, i had the mint lemonade which was just great. For the starters, i had the potato salad which was delicious and worth a try. It was amazingly made. We also tried the cheesy margarita pizza which was presented with fresh basil leaves. I liked it a lot and it was a must try! You should try it once. I loved it. The ambiance was also good. And i just loved it a lot. A soothing and relaxing ambiance, a refreshing drink in hand and some delicious food and desserts just defines this place real well."
5,The restaurant's atmosphere was very pleasant and the live music was amazing. The food was very good. Mr.Shivam took care of our order and was very polite.
5,"I enjoyed the chicken in this restaurants,it was really great after this terrible airplane meal a quiet place a good service by shiv-am and amit i will definately visit again"
5,Best of the food. Really good taste. Mr.shivam was taking our table he has given us good service thanx for dvar team.
4,"Located prominently in Raddison blu hotel, this is one the most famous restaurant offering Indian cuisine.. food was good at taste and menu has lots of options prominently for non vegetarians.. highly recommended"
4,This place has a nice vibe to it. The interior is great and so is the food. Service is a little slow though.
4,Dvar Indian Restaurant is one of the best places to have good indian food. amazing ambience and great taste.
5,Very good food and Shivam Kaushik was very courteous and made us feel comfortable. Look forward to come here again.
5,One of the best places to eat and drink believe you will be surprised. The service is fantastic specially from Shivam. Thanks you so much for wonderful days
5,Great food stunning service. Nice music. Totally had a blast. Aniket and Shivam kip rocking.  Will surely visit again
5,"In search for the perfect breakfast place, I landed here! I love love love this place! It's beautiful and so aesthetic. Quiet and calm. Started off with their Latte and a French Press with milk on the side. Exquisite taste and just perfect. The breakfast plate had many choices. I went with the lentil salad, some lettuce with dressing and fresh buttery croissants. Each and every thing just made to perfection. The croissants especially. I had some tomato mozzarella bread which was baked so well. Very homely taste and the mellow flavours of tomato and cheese came well together I also ordered the Chai Latte which they served with crispy cinnamon rolls which were adorable and went great with my chai latte! The staff and the owner were too sweet to help us out with everything. They have a live cooking counter too, and their pizza oven is out on display too. Would definitely come back for lunch!"
5,"Visited FatJar a while back and fell in love with it. The interiors are very well done, and it's perfect for a lunch / dinner date. It's an Instagram worthy place. We had the Pan Seared fish which was super delicious. The presentation, the taste everything was on point. Next was the Chicken Pizza. You can have a look while the chef makes the base and bakes it. They make a lot of things in house and they're on sale. Pasta sauces, raw pasta, other sauces and drinks too. This one's worth a visit."
5,"I was here with my mom for dinner and we quite enjoyed it. The ambiance is extremely soothing and perfect for a friends or family outing. The menu is quite elaborate and they are known for their handmade pasta which they roll fresh. This definitely was a plus for us. Not many eateries in Delhi serve handmade pasta. We tried their Cold Coffee, Iced Lemon Tea and Fettuccine Alfredo Chicken pasta.  Their prices are apt for the food they serve. The owner himself oversees the guests and explains the food quite passionately. I'd definitely recommend you try them out. Happy Eating! "
5,"Fat jar cafe and market is a new introduction and came up with a slightly different concept from the rest which really attracted me to this place! The cafe claims to use fresh products with no preservatives. Also, like other brands mention their products to be exported from other countries, this cafe satisfying accepts that their delicious products comes from various parts of india itself. The seeet tomatoes they use for making the sauce 9r any sweet pasta dish are so fresh and are grown in gujarat (as told by the staff). They really have added a new dimension to this field by providing quality and hygiene  Ambience-5/5 The ambience is beautiful and has a lot of green lush corners. It creates a great vibe with the use of absolute subtle colored on the palette. The ambience is indeed mesmerizing with a kitchen view as you can watch your food being prepared. Also, the name holds market in it as they serve few of their items on the list which we csn purchase like cheese, coffee, desserts, hummus etc. Food-5/5 Surprisingly we landed here on world pasta day for which they have created a separate menu and it was impossible for me to hold myself and ordered lamb lasagna- served to us in tomato purry base with sunken lasagna strip rolls trapping the finely mined lamb finely cooked with mild spices. The flavours hit you right on tongue. This is purely recommended! barbecue pizza- they baked our pizza right from scratch in front of us. And believe me, the pizza from being rolled to be presented on our table took just 10 mins! The pizza was super fresh, properly cooked and was heavenly  hummus and bread- i have tried hummus at a lot of places, but this one was something different. The texture and taste of it was brilliant. Served with bettroot and some green leaves. Was delightful! Dessert-5/5 sticky date with toffee syrup- this was a unique combination for me. I loved it how the date cake balanced with the toffee syrup sweetness. A different recipe and therefore a great one Service-5/5 The best part about this place was customer-staff interaction. How exciting it was to learn very fine details about a lot of things! The staff is very friendly and fun. They also are great at suggesting you from the menu as to what will suit your taste! Strongly recommended!"
5,"Looking for a cafe specifically in Greater Kailash to have a small talk with a friend? This is the place you must come to then! With perfect lightings and ambience, it will cheer up your day and put a smile on your face. It’s not only a cafe, but they also sell their own handmade Italian products like pasta, pizza sauce and all. Foremost, I was taken a back by the way Chef Yuvraj gave us the details about his cafe, the dishes that are made, their coffee, he had an in depth knowledge of each and everything. He himself recommends his customer what they should order so that they can have the best of their cafe! Although the dishes I ordered were pretty basic yet they were filled with flavours! Firstly I had Fettuccine, which is their hand made pasta in olive oil. Trust me you will love each and every bite you take, their will be a burst of flavours in your mouth. Secondly, Pepperoni Pizza, again an amazing dish filled with lip smacking tangy flavours. Highly recommended.  For drinks I had toffee shake which is another great item from the menu that you must order. Overall my experience was super awesome and I’m highly looking forward to visiting this place again soon :)"
5,"If you are a Italian Cuisine Lover and looking a place to dine in South Delhi. You must Try Fatjar Cafe which is located in Kailash Colony and is a Great option for dine in with Family and Friends. Talking about the Ambiance of the Restaurant it's was quite awesome & Staff was very Courteous. Recently, I Visited the Outlet with My Friend we have various dishes there. # Chicken butterfly # Spaghetti chicken pasta # Chicken pizza In desserts we had 'Date Pudding' which contained toffy syrup and was quite tasty . You must Try Their Chicken Pizza & Spaghetti Chicken Pasta. Must Recommend Outlet for Italian Food Lover's."
5,"We came back for the third time to have dinner here. They now have a good wine selection. The owner, a foodie himself, has designed the menu and it shows. The warm chicken salad / tabouleh salad are excellent starters and in the main course of cordonbleu chicken / grilled fish is just the best. The entire experience was so good that we shall be back. "
5,"""Fatjar"" Located in Kailash colony. Recently visited this place with my friend. This is the place where you can enjoy the perfect Italian cuisine. They serves one of the best Italian food in this area. The ambience was very soothing and their kitchen area was quite hygienic and clean. The staff and the owner himself was very courteous and interactive. Now if I talk about food, we've tried their: # Chicken butterfly: chicken breast with potato mesh. # Spaghetti chicken pasta: soft Chicken chunks with creamy pasta. # Chicken pizza: onion and chicken toppings with the perfect thin base. Their drinks as well, are very simple and refreshing. From their desserts we've tried 'Date Pudding' , toffy syrup was used in that. So if you guys are fond of Italian food then this place is for you  Must give it a try "
5,"Fatjar had been on my list since a really long time!  And rightly so :D  What started with a 3 dip platter with hummus (ohh, it was so amazing) to babaganoush and lafeh with pita sticks, I was on a coffee high with the coffee I had. I love coffee with less milk and fatjar served it just right for me. Let's now talk about the MARGHERITA PIZZA that should be the talk of the town.  Trust me you wouldnt want to miss this beauty. You just wouldnt.  You SHOULDN'T. Its just the perfect balance of cheese, basil and tomato coooked to perfection. I ended the meal with the cheesecake with raspberry compote only to go through a more heavenly experience. Do NOT MISS THIS TOO.  You know you're being serving the most authentic cheesecake when the passion in the owner's eye and the knowledge he shares about cheese is exemplary.  It really was one of the most refreshing cheesecake with no cream but just Philadelphia cheese cooked to perfection. I STRONGLY RECOMMEND THIS PLACE A VISIT. I really do because I've already planned my next visit!"
5,"I really dont know where to start from honestly. The owner knows what he's serving you honestly. For starters, I really dish out the menu to try new things but he made me try the most common things available in any restaurant but only to differentiate how they're just the most fantabulous of all the lot. I started off with the hot chocolate and truffle oil fries and boy they were amazing. I think this is the 2nd best hot chocolate I've had after you meee. And i must tell you that their mustard sauce was purely organic and DELICIOUS. When you visit this place you gotta try the mustard sauce. Not to forget the most amazong Margherita I'm gonna talk abiut right now. THE MARGHARITA pizza is the finest I've had in my ENTIRE LIFE. When I say entire, I really mean it. I'm the last person who'd order a Margherita, you know, but the owner made me try it and I swear you have to have to have order it. The next I tried ws thw lemon and almond cake served with lemon curd and cream and it was super delicious. I've my taste buds set on lemon cakes and happily it wasnt a disappointment either. It's a MUST MUST MUST VISIT GUYS. Count on ny taste buds."
5,For the once looking out for affordable and yet authentic Europeans cafe experience. Fatjar is the place to be. I being a well traveled person was enlightened with the culinary experience at this cafe. The menu is well detailed and stands out .. we ordered.. nonveg pasta ..roasted chicken with veggies... and both the dishes well blended with the red wine..thats what i call a cafe experience..
5,"Fat Jar is a beautiful place situated near the Kailash Colony Metro Station. The entire place is lit with natural light and has such plush decor, that it gives off very sophisticated vibes. The speciality of this place is that everything they serve is handmade here. They even have a baked goods section where you can buy breads and pasta and sauces to take home. We tried the following here- 1) Garlic and Cheese Bread: Very soft, very cheesy and delicious. 2) Zoodles with Shrimp: Zucchini noodles served with tomatoes and shrimp and soup, it was quite a unique dish and tasted pretty good. The shrimp was very fresh. The quantity is well enough for two people. 3) Banana smoothie: Very yummy and fresh."
4,"For latest food updates, follow me on Instagram @foodwithsourav Fat jar cafe is the best ever place to have the best ever margherita neopolitan pizza. It should definitely get an award for it, hands down. The pillow crust and the soft yet crisp base with an authentic Italian style simple tomato sauce and good read very good quality buffalo mozzarella cheese, Parmesan cheese and basil leaves, baked to perfection in a stone oven. Man it was the best I’ve had in my life till date. Next up favourite Came to be was the roasted chicken with roasted vegetables and jus- good lord, it was perfect, the moment I dug my fork in the chicken it Came falling apart. Soft juicy yet properly cooked, the jus with it was so so flavourful and those vegetables were aplenty and yumm. Up next in sequence of favourite was the spaghetti in red pepper pesto with vegetables - it Came paired with a crisp buttery garlic bread. The spaghetti was al dante and the sauce was so so delicious. The bread was a treat in itself. I loved it. Then the greedy souls wanted to have more so we had- the grilled fish with fennel and vegetables- it was very fresh and very light. Perfect for someone who’s a weight watchers yet wants the tastiest food. Really really good. Also, I started my meal with a mushroom soup- I love mushrooms and I love soups but not the thick consistency ones. I like my soupy in light and thin consistency. It was just that. This place has made me a fan of its food, like seriously I dreamt of eating it again the moment I reached home. Infact I wanted to eat another whole margherita pizza even after eating so much but my company made me realised that it’s my heart and not my tummy that wants It. It’s that good people. Ambiance is really good, open, spacious, clean, and comfortable. The owner sits there mostly, and though he has his own way of talking but if you understand different style of personalities then it’s just his personality and he’s only trying to give the best experience to his coustmers. I loved this place. Serious GOOD FOOD- the pizza ⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐"
5,A very soothing and a beautiful place to go with your near and dear ones. The food is served absolutely fresh and the taste is delicious. Totally worth the money!
5,"A very posh place - perfect for brunches or dates or even a coffee in the evening. I was in love with the decor - so sumptuous and warm and bright. I literally felt like I could sit there all day. It's just such a peaceful place. I ordered their hand-rolled Fettuccine Alfredo Pasta with veggies which was so delicious I cannot even form it in words. It was the creamiest and cheesiest Alfredo Pasta I've ever had, and their in-house hand rolled pasta was so perfectly cooked - al dente. Next up I tried their cheesy fries with truffle oil and bacon. The fries were not soggy at all and the bacon was fried to crisp and very delicious. In drinks I had Hot Coffee. "
5,I went to this place yesterday and was amazed by the soothing environment. This hidden gem in Kailash colony can amaze you with its peaceful ambience. The staff was very humble and explained each and everything to us. I tried their cappuccino and it was so creamy and rich in taste. I also tried their white sauce pasta with veggies and Margherita Pizza both were super amazing. The pasta was creamy and so tasty. My overall experience was very nice. I m looking forward to visit here soon.
4,"I wish this new on the block food joint the very best. if you seek a respite from desi khaana, give this joint a try. They want to be faithful to the cuisine they serve and also to using high quality local ingredients. My partner and I enjoyed the succulent mushrooms on the thin crust pizza and the finger licking labneh on grilled baigan. We would have loved to try their fresh home-made pasta- but will have to differ that for another visit. I enjoyed my conversations with the owners, Deepak M, Chef Y and the other gentleman, whose name i missed. I hope you get more patrons. I am glad that your cafe gives the local crowd alternative food choices. Your space too is open, light filled and inviting."
5,Nand lal service is very good and very helpful he is very coprative i wish that the staff like nandlal required at every field these type of person knows how to attend the guest
5,Great tasting food is the art which the chefs at Radisson have mastered and not for any specific dish or cruisine but in general for anything you pick up to eat is a sure sign of genius.
5,enjoyed the sumptuous and wholesome buffet breakfast which was complimentary with the stay. both vegetarian and non-vegetarian dishes are a available in good  variety.
5,"My son and I have just returned from Delhi having stayed at the Radisson Blu Paschim Vihar for eight nights. I cannot speak highly enough of the Level 2 Restaurant where we ate every evening. This was partly due to the vast selection in the a la carte menu, the quality of each meal and the first class service we received. We would like to give our special thanks to the Duty Manager Dalvir and also to the waiter Pankaj who both went the extra mile to make our stay so special. The breakfasts were equally as good with a vast selection. I would add that the hotel was perfect too in every way."
